,business_id,num_category,is_chain,hours_avg,Unnamed: 0,AcceptsInsurance,ByAppointmentOnly,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_street,BusinessParking_validated,BusinessParking_lot,BusinessParking_valet,HairSpecializesIn_coloring,HairSpecializesIn_africanamerican,HairSpecializesIn_curly,HairSpecializesIn_perms,HairSpecializesIn_kids,HairSpecializesIn_extensions,HairSpecializesIn_asian,HairSpecializesIn_straightperms,RestaurantsPriceRange2,GoodForKids,WheelchairAccessible,BikeParking,Alcohol,HasTV,NoiseLevel,RestaurantsAttire,Music_dj,Music_background_music,Music_no_music,Music_karaoke,Music_live,Music_video,Music_jukebox,Ambience_romantic,Ambience_intimate,Ambience_classy,Ambience_hipster,Ambience_divey,Ambience_touristy,Ambience_trendy,Ambience_upscale,Ambience_casual,RestaurantsGoodForGroups,Caters,WiFi,RestaurantsReservations,RestaurantsTakeOut,HappyHour,GoodForDancing,RestaurantsTableService,OutdoorSeating,RestaurantsDelivery,BestNights_monday,BestNights_tuesday,BestNights_friday,BestNights_wednesday,BestNights_thursday,BestNights_sunday,BestNights_saturday,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_breakfast,GoodForMeal_brunch,CoatCheck,Smoking,DriveThru,DogsAllowed,BusinessAcceptsBitcoin,Open24Hours,BYOBCorkage,BYOB,Corkage,DietaryRestrictions_dairy-free,DietaryRestrictions_gluten-free,DietaryRestrictions_vegan,DietaryRestrictions_kosher,DietaryRestrictions_halal,DietaryRestrictions_soy-free,DietaryRestrictions_vegetarian,AgesAllowed,RestaurantsCounterService,Unnamed: 0.1,monday,tuesday,wednesday,thursday,friday,saturday,sunday,Shortlisted?,ProjectCategory,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
1768,CvGfyePXPjKt3btUj1h9uQ,1,0,9.25,632,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2221,9.25,9.25,9.25,9.25,9.25,9.25,9.25,Yes,Other,"""Souper Salad""",,"""2651 N 44th""",Phoenix,AZ,85008,33.478444,-111.9864838,3.0,53,0,Soup;Restaurants;Salad;Buffets
1769,roXz-d4ma5vtnVj1Z88AFA,15,0,6.142857142857143,140,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,541,7.0,7.0,7.0,7.0,7.0,8.0,0.0,Yes,Coffee,"""Souvia Tea""",,"""15414 N 7th St, Ste 8""",Phoenix,AZ,85022,33.626055,-112.06617,4.5,72,1,Coffee & Tea;Food;Tea Rooms
1770,rYI_Dvw8ixOE-Hud-PWzbQ,11,0,10.285714285714286,265,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1083,10.5,10.5,10.5,10.5,10.5,10.5,9.0,Yes,FastFood,"""Spartan Pita & Gyro""",,"""4502 E Thomas Rd""",Phoenix,AZ,85018,33.480495899999994,-111.984463419,4.5,111,1,Hot Dogs;Mediterranean;Restaurants;Greek
1771,WaTXG26xbOGffSscvyr-wQ,5,0,9.428571428571429,19,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1465,11.0,11.0,11.0,11.0,11.0,11.0,0.0,Yes,Pizza,"""Spasso Pizza & Mozzarella Bar""",,"""4743 N 20th St, Ste A22A""",Phoenix,AZ,85016,33.4483771,-112.07403729999999,3.5,38,0,Pizza;Italian;Restaurants
1772,Tc1ly-0VLk3AaoMb7CrlVA,0,0,0.0,1473,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Mexican,"""Speedy Street Tacos""",,"""25 N 40th St""",Phoenix,AZ,85008,33.4487412,-111.995384,4.0,223,1,Restaurants;Food Stands;Mexican
1773,3qrotwyf69IpNqwsZN8U7A,1,0,22.285714285714285,1836,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,32,23.5,23.5,23.5,23.5,23.5,23.5,15.0,Yes,Other,"""Spice Restaurant""",,"""2532 W Peoria Ave""",Phoenix,AZ,85029,33.582793,-112.11491799999999,3.0,8,1,American (New);Restaurants
1774,TolwZ3L28or4E8SVTZUf6Q,5,0,8.571428571428571,13,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2016,0.0,10.0,10.0,10.0,11.0,11.0,8.0,Yes,Pizza,"""Spinato's Pizza""",,"""1219 E Glendale Ave, Ste 14""",Phoenix,AZ,85020,33.5378713137,-112.055160999,4.0,157,0,Restaurants;Pizza;Sandwiches;Italian
1775,_mg5bYknpZgaWSfjQVmrJQ,5,0,10.0,714,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1500,10.0,10.0,10.0,10.0,11.0,11.0,8.0,Yes,Pizza,"""Spinato's Pizzeria""",,"""5509 N 7th St""",Phoenix,AZ,85014,33.5170064113,-112.064651345,4.0,286,1,Pizza;Restaurants;Italian
1776,6We2O5X62J_gduXU7jvf8w,5,0,10.0,508,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1816,10.0,10.0,10.0,10.0,11.0,11.0,8.0,Yes,Pizza,"""Spinato's Pizzeria""",,"""4848 E Chandler Blvd""",Phoenix,AZ,85044,33.3057367,-111.9784297,4.0,390,1,Restaurants;Gluten-Free;Italian;Pizza
1777,nLX43e5KVb5wultBpWvYLw,12,0,9.785714285714286,1706,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,962,9.5,9.5,9.5,9.5,10.5,10.5,9.5,Yes,Ice Cream,"""Splurge""",,"""7100 N 12th St""",Phoenix,AZ,85020,33.539703100000004,-112.05631170000001,3.5,15,1,Food;Ice Cream & Frozen Yogurt
1778,ku9ak9cQnIGBCXBtRd61tQ,4,0,10.571428571428571,491,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1677,10.0,10.0,10.0,10.0,11.0,12.0,11.0,Yes,Burger,"""Spoke & Wheel - Phoenix""",,"""8525 N Central Ave""",Phoenix,AZ,85020,33.5612361,-112.0737398,4.0,263,1,Restaurants;Burgers;Nightlife;Sandwiches;Beer Bar;Breakfast & Brunch;Bars;American (New);Food;Beer;Wine & Spirits
1779,ZAfrdSLNrJOe2fMPJuHJPw,3,0,6.785714285714286,1638,N/a,N/a,N/a,N/a,0,1,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,88,9.5,9.5,9.5,9.5,9.5,0.0,0.0,Yes,Breakfast,"""SpoonZ Cafe""",,"""2 S 2nd St, Ste 205""",Phoenix,AZ,85004,33.447518,-112.070706,3.5,6,1,American (Traditional);Restaurants;Cafes;Sandwiches;Food;Bakeries;Breakfast & Brunch
1780,wTKMQD3nOwEKGZmtiiiGXA,3,0,6.785714285714286,2171,N/a,N/a,N/a,N/a,1,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1682,9.5,9.5,9.5,9.5,9.5,0.0,0.0,Yes,Breakfast,"""SpoonZ Cafe""",,"""101 N 1st Ave, Ste 108""",Phoenix,AZ,85004,33.449806725900004,-112.07467382600001,3.5,47,1,Restaurants;Cafes;Breakfast & Brunch;American (Traditional);Sandwiches
1781,6KJIdXznNpUCun0Ky2Ltjg,2,0,0.0,1646,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Bar,"""Sport Peppers Grill""",,"""1606 E Bell Rd, Ste 101""",Phoenix,AZ,85022,33.6420433,-112.0472689,2.5,10,0,American (Traditional);Nightlife;Restaurants;Bars;Sports Bars
1782,S-B-ak8Kq0DrkLfE7k3DGg,1,0,15.0,1266,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,908,15.0,15.0,15.0,15.0,15.0,15.0,15.0,Yes,Other,"""Sprouts Farmers Market""",,"""2824 E Indian School Rd, Ste 126""",Phoenix,AZ,85016,33.4959632857,-112.01973819700001,4.0,132,1,Food;Farmers Market;Health Markets;Grocery;Fruits & Veggies;Specialty Food
1783,O7R1GSR7FXQ2tlqESut0Yg,1,0,15.0,550,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1048,15.0,15.0,15.0,15.0,15.0,15.0,15.0,Yes,Other,"""Sprouts Farmers Market""",,"""4735 E Ray Rd""",Phoenix,AZ,85044,33.317634000000005,-111.98147900000001,3.5,61,1,Fruits & Veggies;Grocery;Health Markets;Specialty Food;Food;Farmers Market
1784,u0Gx6NbiLTDkK5UQqYfOYg,1,0,15.0,744,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2233,15.0,15.0,15.0,15.0,15.0,15.0,15.0,Yes,Other,"""Sprouts Farmers Market""",,"""12415 N Tatum Blvd""",Phoenix,AZ,85032,33.599509000000005,-111.97845,4.0,85,1,Specialty Food;Food;Fruits & Veggies;Grocery;Health Markets;Farmers Market
1785,vn6L2cywiesnogJF_3o7PA,17,0,15.0,1931,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2229,15.0,15.0,15.0,15.0,15.0,15.0,15.0,Yes,Bakery,"""Sprouts Farmers Market""",,"""1625 E Glendale Ave""",Phoenix,AZ,85020,33.537506,-112.04598899999999,4.0,62,1,Specialty Food;Farmers Market;Bakeries;Grocery;Food;Health Markets;Fruits & Veggies
1786,k4jX-Xe9dFu2pmdnlrcwgA,3,0,5.142857142857143,1152,N/a,N/a,N/a,N/a,0,1,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,302,6.5,3.0,3.0,6.5,6.5,6.0,4.5,Yes,Breakfast,"""Squash Blossom""",,"""705 N 1st St""",Phoenix,AZ,85004,33.455863,-112.072167,3.0,61,0,Breakfast & Brunch;Restaurants;Cafes
1787,tylsscXmLq03-DzGI36bIA,5,0,0.0,27,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Pizza,"""Squaw Peak Cafe""",,"""2333 E Thomas Rd""",Phoenix,AZ,85016,33.4791900432,-112.03148782299999,3.0,6,1,Restaurants;Pizza;Salad;Sandwiches
1788,gSPqD1DR3lzgoaifIhdF_w,2,0,13.571428571428571,1096,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2093,13.0,13.0,13.0,13.0,15.0,15.0,13.0,Yes,Bar,"""Squid Ink""",,"""2 E Jefferson St, Ste 108""",Phoenix,AZ,85004,33.4474724189,-112.073668381,3.5,535,1,Restaurants;Sushi Bars;Bars;Cocktail Bars;Asian Fusion;Nightlife
1789,z6-reuC5BYf_Rth9gMBfgQ,1,0,5.142857142857143,1573,N/a,N/a,N/a,N/a,0,0,0,1,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2024,5.0,5.0,5.0,5.0,6.0,6.0,4.0,Yes,Other,"""St. Francis Restaurant""",,"""111 E Camelback Rd""",Phoenix,AZ,85012,33.5090310721,-112.07129485899999,4.0,1322,1,Restaurants;Salad;Food;Desserts;American (New)
1790,AcjO26DmOhqWlfo2s5DUow,2,0,14.428571428571429,780,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,70,14.0,14.0,14.0,14.0,15.0,15.0,15.0,Yes,Bar,"""Stackers Restaurant""",,"""2855 W Cactus Rd""",Phoenix,AZ,85029,33.5961902,-112.12062990000001,4.0,55,1,American (Traditional);Nightlife;Restaurants;Bars;Pubs
1791,3nEtb-rn9yW0ocC90geMKg,2,0,9.285714285714286,83,N/a,N/a,N/a,N/a,0,1,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,164,9.0,9.0,9.0,9.0,11.0,11.0,7.0,Yes,Bar,"""Stacy's Smoke Dem Bones Pit Stop BBQ""",,"""1650 E Indian School Rd""",Phoenix,AZ,85016,33.494997,-112.045639,2.5,18,0,Barbeque;Soul Food;Restaurants
1792,bVv7r8emubqxWAnAk3abGw,2,0,8.571428571428571,1187,N/a,N/a,N/a,N/a,0,1,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,158,10.0,10.0,10.0,10.0,10.0,10.0,0.0,Yes,Bar,"""Stacy's Smokehouse""",,"""1650 E Indian School Rd""",Phoenix,AZ,85016,33.494997,-112.045639,3.5,125,0,Barbeque;Restaurants
1793,GqlcI-T5pK17Q932PimsAg,15,1,15.857142857142858,110,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,502,16.0,16.0,16.0,16.0,16.0,16.0,15.0,Yes,Coffee,"""Starbucks""",,"""570-598 E Osborn Rd""",Phoenix,AZ,85014,33.4876845073,-112.065353068,2.0,101,1,Coffee & Tea;Food
