,name,Chain,project_category,num_category,business_id,postal_code,hours_avg
1852,Starbucks,1,Coffee,15,w0ILJ3DokhvBOevp_zNnDQ,85022,17.571428571428573
1853,Starbucks,1,Coffee,15,CtI7MMRF-arzGJxA1nJccQ,85014,16.0
1854,Starbucks,1,Coffee,15,6QH_LPrn4CrCjtiVwGDoEQ,85018,0.0
1855,Starbucks,1,Coffee,15,Sqhue_kRrNXmp0gw_Kjy3A,85016,0.0
1856,Starbucks,1,Coffee,15,L89gTBsMuEUzSex9Hcpdng,85016,12.928571428571429
1857,Starbucks,1,Coffee,15,OReE7XFVe8-S8EBU8R3etQ,85004,0.0
1858,Starbucks,1,Coffee,15,tVVFXukrk_rzLhv00jhKDQ,85029,14.428571428571429
1859,Starbucks,1,Coffee,15,MT14X3-S3hUGVwIGI6WIYQ,85028,16.5
1860,Steak 44,0,Bar,2,ukCTLs6T8LY1eUBXiAlmCg,85018,5.285714285714286
1861,Steamers Genuine Seafood,0,Other,1,gpjvSxIQZsgaEqmQ8RUqvw,85016,10.142857142857142
1862,Stella,0,Italian,8,2gzB4EE7B_QEFWZtJTG4dA,85016,8.0
1863,Steve's Greenhouse Grill,0,Burger,4,vyDW7_CHhDUJshMqaSjj0g,85004,16.071428571428573
1864,Stingray Sushi,0,Japanese,22,H3Gastz2T6iiSRGmlbtoXQ,85016,11.785714285714286
1865,Stock & Stable,0,Italian,8,kz7O0_o6WrDQk1Kl8dKeHQ,85014,9.0
1866,Stockyards Restaurant,0,Coffee,15,jZ8ogksrNzUmREJggc1YOQ,85034,3.857142857142857
1867,Stoudemire's Downtown,0,Other,1,mXuxTKtDR49msFrNGXUaTw,85004,0.0
1868,Streets of New York,0,Pizza,5,I-vvqRaszKlLjn3Wicyw6w,85032,10.714285714285714
1869,Streets of New York,0,Pizza,5,swi7mi1ixWpu5-tZO2mtsg,85012,11.214285714285714
1870,Streets of New York,0,Pizza,5,bHqJQxPF-VL95tjAUYtK6w,85020,10.714285714285714
1871,Streets of New York,0,Pizza,5,GarQqqVFnqe5DjKK0JL9sQ,85032,10.714285714285714
1872,Streets of New York,0,Pizza,5,EosF_LUsz19yvqkAMYLltA,85018,10.714285714285714
1873,Streets of New York,0,Pizza,5,2IHmggMLM-hDq4dFmwgzDw,85022,11.214285714285714
1874,Stumpy's Pizza & Subs,0,Pizza,5,pCWg4B0R5gauQR4SJ9VDmw,85020,9.428571428571429
1875,Sub Factory,0,Sandwiches,13,_likkCtISrdc6OnUO6wpCA,85016,10.428571428571429
1876,Sub Factory,0,Sandwiches,13,lpG4o7jM0YcLCRvqDBJcxA,85044,0.0
1877,Sub Zero Ice Cream,0,Ice Cream,12,Q95GX4nSJlniB9t2uyWCnQ,85032,10.428571428571429
1878,Subs by Jim,0,Sandwiches,13,xzsmg3U-V3Z6xN8iZNQTJA,85018,0.0
1879,Subway,0,Sandwiches,13,UXd3218Enn8Lt5csBxwC8g,85004,0.0
1880,Subway,0,Sandwiches,13,3xI0ToitrAJkrUSH4gbmCA,85044,0.0
1881,Subway,0,Sandwiches,13,mr5hwhIb_qfpTg9mbWHgsQ,85016,15.571428571428571
1882,Subway,0,Sandwiches,13,xMHZNwmo22Eq_XsCLJgjQQ,85029,0.0
1883,Subway,0,Sandwiches,13,6epbU1SVzUleAVi_sYRw1Q,85016,0.0
1884,Subway,0,Sandwiches,13,7pFvRwpwxRc8qf6eTWY6kQ,85008,18.857142857142858
1885,Subway,0,Sandwiches,13,s1apC6r9pnVGBR8Mfe0czQ,85014,0.0
1886,Subway,0,Sandwiches,13,O7XvKvc1JQqfl4Z-T28yJA,85032,0.0
1887,Subway,0,Sandwiches,13,sDJwRKmvlox1d1U8oWRBlQ,85008,14.857142857142858
1888,Subway,0,Sandwiches,13,VIVdyOc5dWBMWdtzM-Hw2A,85032,0.0
1889,Subway,0,Sandwiches,13,P4atiaghQt2lnMUtO-SLwQ,85018,0.0
1890,Subway,0,Sandwiches,13,i7ip9OtxN8J9lUSjbS2Dlg,85004,0.0
1891,Subway,0,Sandwiches,13,v3z_rK2cFteZrLSh5zSqTg,85004,14.142857142857142
1892,Subway,0,Sandwiches,13,7xp3zCEMWtGKQUD_YNbUhw,85008,18.571428571428573
1893,Subway,0,Sandwiches,13,zoOxUVpuoar5_9KU61CLFw,85020,14.071428571428571
1894,Subway,0,Sandwiches,13,LIjLOrzL6Lbb_axlF2-9Iw,85044,0.0
1895,Subway,0,Sandwiches,13,v80Rx2UVjIkOhh0hg7lerw,85028,13.857142857142858
1896,Subway,0,Sandwiches,13,d1g99-npBycSRnz9ZiKhrQ,85004,15.5
1897,Subway,0,Sandwiches,13,aIDCm_31--whoSJl4LhEZA,85008,0.0
1898,Subway,0,Sandwiches,13,k90yE_IQ4gjcZFNK5t18Qw,85022,0.0
1899,Subway,0,Sandwiches,13,ztk25JYxDZ9_9e2v6uHJAA,85027,13.428571428571429
1900,Subway,0,Sandwiches,13,L6hkMaZ1tAPF4sW1WmdQLQ,85034,0.0
1901,Subway,0,Sandwiches,13,a48i_DFln5e1oaJKNM6BUg,85027,0.0
1902,Subway,0,Sandwiches,13,xywadi1Prn2yEolyVoss6w,85016,0.0
1903,Subway,0,Sandwiches,13,gKcZz5C32N7llrQst4B7_A,85032,0.0
1904,Subway,0,Sandwiches,13,XpX9CjHYlZkQRKKxOeNE_Q,85032,0.0
1905,Subway,0,Sandwiches,13,_8HzIslOdrED7JQF2DU2fg,85020,0.0
1906,Subway,0,Sandwiches,13,xEpIUFKBHgnq3pXVaxNg3g,85022,0.0
1907,Subway,0,Sandwiches,13,bltn4FTcuRJY5IfiIIDINw,85032,0.0
1908,Subway,0,Sandwiches,13,RqjvlWbx0LScWVZnG_P6SQ,85018,0.0
1909,Subway,0,Sandwiches,13,6UjC8B-WvhsuiTrIeVqHnA,85004,11.857142857142858
1910,Subway,0,Sandwiches,13,TvOE5wiluPOzf7kbQthVjg,85027,0.0
1911,Subway,0,Sandwiches,13,5Aa43lrbSNCuXHz1Vpt-Ag,85022,0.0
1912,Subway,0,Sandwiches,13,Sx2pqHFFerBjzHQSLcxBAQ,85027,0.0
1913,Subway,0,Sandwiches,13,lfZYPCoGQ-1a7Kr_hgYSxQ,85018,0.0
1914,Subway,0,Sandwiches,13,s1w7weo4AffZXrz6oRcVww,85004,0.0
1915,Summer Market,0,Bakery,17,vih4Kuw5bT6TPg7YZyBR2Q,85022,13.714285714285714
1916,Sunflower Farmers Market,0,Other,1,m3a4V9ncbaqF63ynTvtM9A,85022,15.0
1917,Sunup Brewing,0,Bar,2,NwVj3tbEcR2F8fbrcOEV0Q,85012,12.285714285714286
1918,Super Dragon,0,Chinese,9,SVMR0kRmdd-bbSNTTECJBA,85020,0.0
1919,Super L Bakery,0,Bakery,17,ez8H1m2C7v2FEiOQGRp44w,85008,0.0
1920,Super Oscars,0,Mexican,0,tMkLVD60GqCgQ392GWPHIA,85018,0.0
1921,Super Subs,0,Breakfast,3,maLlY0JVsUfHNK6-RUrG4g,85008,6.428571428571429
1922,Surf City Tanning,0,Bar,2,9PGhcb_ozHN_qa4ZIFK-_Q,85022,10.857142857142858
1923,Sushi Ave,0,Bar,2,6eCbK0Fg9N_DbdluVQx-pA,85032,9.428571428571429
1924,Sushi Brokers,0,Japanese,22,EulFlbKaXT_DXG_xL6-mQQ,85018,12.428571428571429
1925,Sushi Eye,0,Japanese,22,ng8vj7q4kFt7d4Ud4lBhHQ,85044,9.428571428571429
1926,Sushi Mishima Restaurant,0,Japanese,22,yDKmcWQ_Zycr4ekLV4CqFg,85018,0.0
1927,Sushi Sonora,0,Mexican,0,IYedXxcwJJwxv-6DpMPvtA,85008,0.0
1928,Sushi Style,0,Bar,2,RZFryvOkznd4jtpj8PbSzg,85022,8.857142857142858
1929,Sushiholic,0,Bar,2,evdJO0v9rvVixieNEnaeJg,85018,11.142857142857142
1930,Sweet Land Cake,0,Latin Food,20,wWgsKvkbq8rzdGpx5gr-Tw,85018,8.142857142857142
1931,Sweet Republic,0,Ice Cream,12,cUGFEQOu3_VsOpbvHGx8ZQ,85016,10.285714285714286
1932,Sweet Republic,0,Ice Cream,12,Wl33gUSRNpWth-Z5li4JwQ,85034,0.0
1933,Sweet Tomatoes,0,Vegetarian,7,Q6F59ID2Js8Sop2vRcVz-w,85044,10.571428571428571
1934,Sweet Tomatoes,0,Vegetarian,7,NZAxQxXH0YkSzPOKd_Nv-w,85012,10.0
1935,Sweet Venezia,0,Ice Cream,12,MdHKtSM-ZX5XSYogBKyGig,85012,0.0
1936,Swizzle Inn,0,Bar,2,5AzGqv0jjRMXrcRIE1zCvg,85016,16.0
1937,Szechwan Palace,0,Chinese,9,QdvROupQvDDQIaHrTGNgKA,85008,6.071428571428571
1938,T C B Y Yogurt,0,Ice Cream,12,QE-4mqpyu662SKtWJcn0WQ,85034,0.0
1939,T Cook's,0,Breakfast,3,pTZ4u-sEQr-yHq2Cl4EMEw,85018,3.0
1940,T&J Gyro and Burger,0,Other,1,EFHpf_-SPzShCYiS-nMPWw,85027,6.857142857142857
1941,Taberna de Tequilla,0,Mexican,0,bLRjPq9-pAdXirAWWTuZzg,85034,0.0
1942,Taberna del Tequila,0,Mexican,0,JDwUNHYA_-FvxEMRvHniig,85034,0.0
1943,Taco & Dilla Parlor,0,Mexican,0,MpKFIa0lIaOKSuP6SuDNOA,85020,5.928571428571429
1944,Taco Bell,1,Mexican,0,manv27dcWwK7reqL-PLDKA,85004,18.285714285714285
1945,Taco Bell,1,Mexican,0,okX1jSK4-4uPdglVFNYhSw,85027,17.285714285714285
1946,Taco Bell,1,Mexican,0,-2isRNVb6PDuBagELL5EBw,85029,15.571428571428571
1947,Taco Bell,1,Mexican,0,jom1Jo6Uufn64Rz6payYSg,85020,17.142857142857142
1948,Taco Bell,1,Mexican,0,hJJm0DFmG57zwSeNkeIuRQ,85032,0.0
1949,Taco Bell,1,Mexican,0,B198jEItQSF7xQhRADUW6Q,85008,19.285714285714285
1950,Taco Bell,1,Mexican,0,VvYRWkQ7u1vVHJYjLhkRlQ,85032,17.285714285714285
1951,Taco Bell,1,Mexican,0,qL1YWy7auU6K7H68WQxNqw,85022,17.285714285714285
1952,Taco Bell,1,Mexican,0,1Dfx3zM-rW4n-31KeC8sJg,85016,12.785714285714286
1953,Taco Bell,1,Mexican,0,nVGPxMooxSiaSH_wHvcRbw,85028,17.285714285714285
1954,Taco Bell,1,Mexican,0,cCV0q8VV5RZIfcvolWXlBQ,85014,17.285714285714285
1955,Taco Bell,1,Mexican,0,qB15WElGAlI_eGWjn0kT2w,85032,17.0
1956,Taco Bell,1,Mexican,0,LEWWOa9E-98t4arAxzA8EA,85016,18.0
1957,Taco Bell,1,Mexican,0,MvVCSyFIpmKKV8URk0HWIQ,85044,16.285714285714285
1958,Taco Bell,1,Mexican,0,_cRDDAasE-4584eXN_5Ecw,85008,10.428571428571429
1959,Taco Del Mar,0,Mexican,0,G9-O-eRMtgsw_pfWXVCEfQ,85018,0.0
1960,Taco Guild,0,Bar,2,3C5Z9homtzkWHouH2BHXYQ,85012,12.428571428571429
1961,Taco Mich & Bar,0,Mexican,0,5-_4mHujcNo0PWj3-ybwnQ,85022,16.0
1962,Tacos Jalisco,0,Other,1,he-JIuJSUxnrr04iyycH6A,85020,0.0
1963,Tacos Sahuaro,0,Mexican,0,E_DXCeVllZtHV93hsAIZvw,85008,13.428571428571429
1964,Tacos Tequila Whiskey,0,Mexican,0,lnJlOuHGNRoN2zW_a6Vb7g,85018,10.285714285714286
1965,Tacos Y Mariscos El Sinaloa,0,Mexican,0,FGM-67-PYuNgdAUq-13drg,85020,8.5
1966,Taiwan Express,0,Chinese,9,raQFxUEzh8bfHUQLkiNHcg,85008,9.5
1967,Tammie Coe Cakes,0,Sandwiches,13,F2F6rJ_SPo-lUhJ_AmufLA,85004,8.714285714285714
1968,Tammie Coe Cakes,0,Bakery,17,6HLyI1VHjBOaxhF-wFVBVQ,85012,0.0
1969,Tammie Coe Cakes & MJ Bread,0,Bakery,17,d-bPDQLvb1O7vm_dER7RTQ,85018,16.0
1970,Tammie Coe To Go,0,Sandwiches,13,GmYOYKLbwOcfI2mUcfOFdQ,85034,0.0
1971,Tandoori Times 3 Indian Bistro,0,Indian,18,ye0-f9tgMC2UFyraGcJWLQ,85029,0.0
1972,Tapaz,0,Mexican,0,UOJzdIik4wgcy5N96RWtiQ,85034,0.0
1973,Taqueria Don Beto,0,Mexican,0,HzV-HumF0lauBXlxUh-YDQ,85008,15.071428571428571
1974,Taqueria El Guerrerense,0,Mexican,0,dHmLezNmX-VW8_Hfryv5tA,85008,12.0
1975,Taqueria La Hacienda,0,Mexican,0,VJVEDDJKccmrW1fhJCWmsQ,85004,16.071428571428573
1976,Taqueria Yaqui,0,Mexican,0,02eESJZNF3qigrJ3GNRgIQ,85008,0.0
1977,Tarbell's,0,Bar,2,RPO5ISR18Xllgk9ahdPepA,85018,4.857142857142857
1978,Tarbell's The Tavern,0,Mexican,0,giCq1MmW-_S2tvNOAHvJcQ,85018,8.142857142857142
1979,Tariq Restaurant,0,Other,1,T8hVrSofPfRL3ivEav1SuA,85008,0.0
1980,Taste of India,0,Indian,18,vFnzV9uy9nEXFQgkSuv_AQ,85022,0.0
1981,Taste of Thai,0,Thai,19,NBtUS6ihgRMbrk0s8g3RUw,85044,5.428571428571429
1982,Taste of the Biltmore,0,Other,1,F-dyoTtY6kIPPAJ28Ahuow,85008,0.0
1983,Tasty Creamery Rolls,0,Ice Cream,12,khtY7Ow_WDJvAN2e9EkFYw,85032,0.0
1984,Tatum's Restaurant,0,Other,1,EX3wTLh4gOVF7RQ0ulGYPw,85032,0.0
1985,Tavern on the Creek,0,Bar,2,N0i3Hw7BVNNG17GwZwpg6w,85032,16.285714285714285
1986,Taylor Place Cafeteria,0,Other,1,AzXrAHkynCzlZVKF7-1uXw,85004,12.571428571428571
1987,Taylor's Cafe,0,Breakfast,3,r69MorklzaPdxGySgNA19g,85018,8.142857142857142
1988,Taylor's Place,0,Breakfast,3,hr_lJ5EtUy2U-I9cNQegyg,85018,13.142857142857142
1989,TCBY Yogurt,0,Ice Cream,12,FXqr19taSFe0oKBUleYyZQ,85028,0.0
1990,Tea & Toast,0,Breakfast,3,qyOALwyMLbXKSt38glZ7yg,85004,15.071428571428571
1991,Teakwoods Tavern & Grill,0,Other,1,E6Ne9ok_tHvZIeOdWeh40w,85016,14.285714285714286
1992,Teaspressa,0,Bakery,17,FyV3uSgmNQNArRBydU3q-A,85004,8.142857142857142
1993,Teavana,0,Coffee,15,9mLpkJISzg5G1ImVqqe2QA,85016,9.571428571428571
1994,Tediberto's,0,Mexican,0,ogVW7IF0oC-YEQA_fdSPLQ,85004,0.0
1995,Tee Pee Mexican Food,0,Mexican,0,YtUaJkgKc1pucwdSq_DQeQ,85018,10.857142857142858
1996,Tee Pee Tap Room,0,Mexican,0,eajXb034hm_9M6OgN47LKA,85004,8.857142857142858
1997,Teeter House Tea Room,0,Breakfast,3,VSy3WK0pRM_r4qgEtkj8Og,85004,0.0
1998,Ten Handcrafted American Fare & Spirits,0,Bar,2,xdD3EXvF_p9WUiwwKpol_w,85016,8.428571428571429
1999,Terra Java,0,Coffee,15,tuv-XKXejzGNzkRqNFCKiQ,85018,0.0
2000,Terrace Cafe At Hyatt Regency Phoenix,0,Other,1,p7r2ZiCBrZ3S7mKpNoixUg,85004,0.0
2001,Tertio Wine Bar,0,Bar,2,Q1LrCiy0D6uqliWKe-BxtQ,85012,0.0
2002,TEXAZ Grill,0,Coffee,15,6Iu4YDjAPrDRRrPCt_E2zA,85016,11.142857142857142
2003,TGI Fridays,0,Bar,2,LDgOIEmaABKP7pl3wdgVbQ,85004,10.0
2004,Thai Basil,0,Thai,19,rCoAHVl3tXXAE_Kl4MVgWg,85012,8.142857142857142
2005,Thai Basil Signature,0,Bar,2,ueoRWPGrSoZizl1ngBghqg,85032,10.071428571428571
2006,Thai Hut,0,Thai,19,TQxMhEar6--Wj4Du8nRQsw,85004,8.571428571428571
2007,Thai Lahna Restaurant,0,Thai,19,x9HvTsA83c5r-muemxw_9A,85018,4.142857142857143
2008,Thai Thai Kitchen,0,Breakfast,3,Nbhpg1TbDwtMuyh9ZIPceA,85029,9.0
2009,Thai'd Up,0,Thai,19,SLOk1JpV0JQK-MXYroDKYQ,85004,10.0
2010,That's a Wrap,0,Sandwiches,13,GqWBT6OcQ9FXTyQ3eegpZg,85014,0.0
2011,That's Italiano,0,Italian,8,jlv_ciZY7y8c6AeAyskF9w,85018,0.0
2012,The 5-Spot,0,Bar,2,NUjvyCh_0L5BJsdYf_JtfQ,85022,10.571428571428571
2013,The Arrogant Butcher,0,Burger,4,yNPh5SO-7wr8HPpVCDPbXQ,85004,10.0
2014,The Attic Ale House,0,Burger,4,pxv5jBUOgsg6Rf6Z88e4mg,85018,8.285714285714286
2015,The Bagel Man,0,Breakfast,3,fSBhe0A6Dfa8JCYccfpMog,85044,7.428571428571429
2016,The Baked Equation,0,Bakery,17,L_49KdGNdUftehCGiNTRtg,85018,6.857142857142857
2017,The Bakery Phx,0,Bakery,17,m2XTPegLMLCS0wVW6Hpk2g,85014,8.285714285714286
2018,The Bamboo Club,0,Other,1,mFzIzDJfcZHBpdajg_Em5Q,85016,0.0
2019,The Bar On Central,0,Bar,2,3_dFwKWcb--3Gu0PotlFMA,85004,6.714285714285714
2020,The BBQ Daddy Catering,0,Deli,16,8UlyXCkYJEEreWsWPFEJbw,85004,10.714285714285714
2021,The Beaver Bar & Grill,0,Bar,2,mmZaOPp2BFMmWe6suuJndQ,85029,20.0
2022,The Bees Knees,0,Bar,2,k-aDBeOyu0_8ExlKyocH0w,85016,0.0
2023,The Breadfruit & Rum Bar,0,Bar,2,STtrEGylaYOXoXQFLP5OAQ,85004,4.857142857142857
2024,The Brickhouse,0,Other,1,01Gav7vnilRwSVm3WwkAtA,85004,0.0
2025,The Brown Bag,0,Breakfast,3,k-fLKf1Qbq08jDrOuNn5ZA,85020,6.714285714285714
2026,The Capital Grille,0,Bar,2,ymtJtXwsJUClLNDepV1piQ,85016,9.428571428571429
2027,The Casual Pint Central Phoenix,0,Bar,2,bvI3e1zsAXvidjKm2x7z7w,85016,11.428571428571429
2028,The Cheesecake Factory,1,Other,1,3oTVApC-eUzpGjrOVxIr5g,85016,12.571428571428571
2029,The Chill Frozen Yogurt,0,Ice Cream,12,a7q40rE3-0PORdFnFL-1Hg,85016,9.785714285714286
2030,The Codfather,0,FastFood,11,7dKIMvsTQI6zO-NYdRmrwA,85022,11.0
2031,The Coffee Bean & Tea Leaf,0,Coffee,15,gQnOzzIX94qZBzyYExlM0A,85034,15.0
2032,The Coffee Grove,0,Coffee,15,fvQNkzGlMgocLDw768gnNA,85027,5.0
2033,The Coffee Studio,0,Coffee,15,lORlFMAvKJKBaWefOfUrEg,85016,7.142857142857143
2034,The Corner CityScape,0,Coffee,15,mGRUkg7YO1fWpfYCqNcR-g,85004,7.0
2035,The Corner Deli,0,Breakfast,3,jaDTCxAGbK3N9XmO5gvhig,85014,0.0
2036,The Counter,0,Burger,4,rN-YjZLZifa6lIfcaWrulA,85016,0.0
2037,The Counter Phoenix,0,Burger,4,LmjBZpQU7nJTIJZYRVO7Kg,85004,9.428571428571429
2038,The Courtyard Cafe,0,Coffee,15,kQbo5EmBXphXfLFddMqsug,85004,4.0
2039,The Covenant,0,Bar,2,xS5HGqgk0KY2jFWU-l_nrA,85028,16.0
2040,The Crepe Club,0,Breakfast,3,uTCOEqjuVAXUOzti5TWj2Q,85016,12.071428571428571
2041,The Cupcake Cafe,0,Coffee,15,2oQuTgkhY7QlVdfMa8cHgA,85016,5.428571428571429
2042,The Daily Grind,0,Coffee,15,CBKlwam3LBMcdJ8BG3Jvwg,85004,6.785714285714286
2043,The DawgFather Grill,0,FastFood,11,aHGMuoyQH_33pVwr0rPsmg,85012,0.0
2044,The Downtown Deli,0,Breakfast,3,3Z2H8TFW5OTubRrwkRejpw,85004,5.714285714285714
2045,The Draft Room,0,Bar,2,ixY17QjABqz6AnhVOdjKQg,85004,0.0
2046,The Draw 10 Bar & Grill,0,Bar,2,z0u9j-KiHhVudHi0hs19GQ,85034,14.142857142857142
2047,The Dressing Room,0,Burger,4,aXRrMXXoAN7lawHICgmsxw,85004,12.142857142857142
2048,The Duce,0,Bar,2,E9IPxXY6pS2gTW2FBkAJmg,85004,11.571428571428571
2049,The Flight Line Bar and Grill,0,Bar,2,e7ii4a_E8lm2uIU2AQrNAg,85027,16.0
2050,The Flying Pigeon,0,FastFood,11,qWJ447hXHCl1K4nVEX-ZKQ,85014,1.5
2051,The Gelato Spot,0,Bar,2,dg5cg298SXZVMo4ZEwSUtg,85016,14.0
2052,The Gladly,0,Bar,2,90bL34o2KEes9pUnCOm7pQ,85016,10.357142857142858
2053,The Good Egg - Park Central,0,Breakfast,3,XUlQ4BVoZH6rnAT40cYGOQ,85012,8.0
2054,The Great American Grill,0,Other,1,oR0gq3wNyDrpDu1FQNtB3Q,85027,0.0
2055,The Great Dane Restaurant,0,Sandwiches,13,gaVbK3SlRnOAWWVyyu3SVA,85014,7.714285714285714
2056,The Great Escape Lounge,0,Bar,2,j3KXQqbfiMrd8wM1kfgQvQ,85018,0.0
2057,The Greek Patio,0,Other,1,uROK_uSad5_WbKlTyKPMOA,85022,0.0
2058,The Grind,0,Bar,2,siXCBrVFOXicbM2R-33-8w,85018,11.571428571428571
2059,The Habit Burger Grill,0,Burger,4,9d3xGYst3o4KhDwhF2dFMg,85032,11.357142857142858
2060,The Habit Burger Grill,0,Burger,4,HpRsWkYHu-pumsZ4O_Linw,85014,11.5
2061,The Haymaker Restaurant,0,Breakfast,3,NWlNMG_eBIvDjCcHK46eDQ,85032,12.0
2062,The Henry,0,Breakfast,3,LelAlfuj5oVRF9CQdWLsNQ,85018,12.0
2063,The Henry Coffee XV,0,Coffee,15,3bZXoLpjE5nqKk-m8ikgrw,85018,15.642857142857142
2064,The Herb Box,0,Bar,2,oyCRc4Zs2RkKOHy9IAa3wg,85014,10.0
2065,The Hideaway Lounge,0,Bar,2,7dknBIz2kFgb-2r5K4KHFQ,85018,19.0
2066,The Human Bean,0,Coffee,15,SBDq5PMLK0-gPVl-lsLQYw,85029,0.0
2067,The Joy Bus Diner,0,Diner,10,_O2_jwNT_3FDaSRZ50jvrw,85028,6.0
2068,The Joyful Bakery,0,Bakery,17,GUxp7_u7ik3XF8l-Z7Xphw,85022,10.0
2069,The Larder + The Delta,0,Other,1,wIDVruCZFDnsIctf8gHotA,85004,10.571428571428571
2070,The Little Woody,0,Bar,2,LR1JNvpNrx2N4HNAyhHvrg,85018,10.0
2071,The Lobby Grill,0,Other,1,2W7ATgSmo2hnTM3e8081VA,85044,15.0
2072,The Local,0,Bar,2,b2E_ahQNhMBu7soQIG2Gow,85004,6.571428571428571
2073,The Local Yeti,0,Bar,2,BR0jIEOP8nzWjBRdsa2aDA,85034,2.0714285714285716
2074,The Lost Leaf,0,Bar,2,ASdpD0gdrOZ7dPh2RS-fJg,85004,9.0
2075,The Lounge,0,Bar,2,ohDvHtWVpCJ_6b1UrjGRPg,85020,9.285714285714286
2076,The Lunch Lounge,0,Breakfast,3,_mqUzNXs_sJ1EJYgYZYszg,85008,5.714285714285714
2077,The Madison Deli,0,Deli,16,G09gS1axuc2eqbqqwTMaLw,85016,5.714285714285714
2078,The Market Restaurant + Bar,0,Breakfast,3,xmAakatNKpvIJ-Fmq5swCw,85018,8.857142857142858
2079,The Meat Shop,0,Other,1,jAhLbtc8rKgSW38NbohvWg,85004,7.714285714285714
2080,The Melting Pot - Phoenix,0,Coffee,15,-9eNGMp8XiygI8t8QFuFWw,85044,6.571428571428571
2081,The Mix Up Bar,0,Bar,2,bBxctA7YVbZgpExmsVK7tg,85018,13.0
2082,The Monastery,0,Other,1,m5GAwjag7n2B8HsfqqRECg,85016,0.0
2083,The Nile Cafe,0,Other,1,1f_-jV4oJsiNSgpy8SaF8g,85004,0.0
2084,The Nosh Cafe,0,Breakfast,3,VKVDDHKtsdrnigeIf9S8RA,85044,7.714285714285714
2085,The Notorious P I G,0,Bar,2,mic2Qh5eWrp6ppDwTE6cLQ,85032,11.0
2086,The Oink Cafe-Phoenix,0,Breakfast,3,gugN1sgyheBJ6aKtNcv_gQ,85032,7.0
2087,The Ol Pizzeria & Cafe,0,Pizza,5,HkLoNKk2aYhuUKgKCNU0tw,85029,10.285714285714286
2088,The Old Spaghetti Factory,0,Italian,8,oryS4vX0xkKC4tOekgowDQ,85004,10.5
2089,The Original Burrito Company,0,Mexican,0,QDRFdG8gPPKL7r4yic8j7Q,85044,13.357142857142858
2090,The Original Rainbow Donuts,0,Sandwiches,13,ZOpiqtjJlcC8-VctNHE8xg,85032,11.0
2091,The Other Q Bar and Grill,0,Bar,2,J38kYZWsoYpeXBZB37lnKQ,85027,17.571428571428573
2092,The Park,0,Bar,2,YlwJYpBWa-oL0byTVPNKRQ,85004,13.285714285714286
2093,The Parlor,0,Pizza,5,k1QpHAkzKTrFYfk6u--VgQ,85016,11.142857142857142
2094,The Phoenix Ale Brewery,0,Bar,2,GAKFx4jFUtTOTpp_jDJnuA,85034,6.857142857142857
2095,The Phoenix Ale Brewery Central Kitchen,0,Bar,2,EM4Qo0Tm40H8Nfk3s8Dy0g,85014,11.142857142857142
2096,The Phoenix Cheesesteak Co,0,Sandwiches,13,9AI96ikMEJv7e0WIfz0mjw,85004,5.0
2097,The Phoenix Cheesesteak Co,0,Coffee,15,Cww83XXwbBABUbeCGSKWRQ,85027,2.857142857142857
2098,The Pie Hole,0,Bakery,17,UE_4vdEGfH_1UMzAq69Cag,85004,8.714285714285714
2099,The Pizza Buffet,0,Pizza,5,ALouXcCfsrnbpNEpO9-Y3A,85032,10.285714285714286
2100,The Playa II Bar and Grill,0,Bar,2,uP21QeqzU5E3azBk2_GDsw,85028,19.571428571428573
2101,The Porch,0,Burger,4,Kr2EJ05h5BXHlytYBgShGw,85018,15.285714285714286
2102,THE POST,0,Mexican,0,olcmJozm8Oq0yTQHGAJYfw,85034,17.0
2103,The Rebel Lounge,0,Other,1,sF_cT9_jMwWJsb5z2KXPHQ,85016,0.0
2104,The Refuge Coffee & Wine,0,Breakfast,3,zJ__js7-Cx_wU4GhdBdeRA,85034,15.0
2105,The Rocket Truck,0,Pizza,5,w6JuMJTyLB7vwDqBvtMiTQ,85018,0.0
2106,The Roosevelt,0,Bar,2,fSFzgt_QzJRUN0qNzTAwig,85004,0.0
2107,The Rose and Crown,0,Bar,2,OGRB__fguKfGpPdH7FvBDA,85004,15.142857142857142
2108,The Shuka Shak,0,Pizza,5,HtDqG-J4yumWEVf-YA4Tdg,85014,9.5
2109,The Sicilian Butcher,0,Italian,8,EDcZRvERC22Cvw1yi4-VKg,85032,11.285714285714286
2110,The Stand,0,Burger,4,Wc9UpJhOcdSj7olZkz7SJA,85018,11.285714285714286
2111,The Strand,0,Italian,8,iwzVhM5CirzkNS5wTxwZeA,85004,8.857142857142858
2112,The Sub Shop,0,Sandwiches,13,SC4J9kQJ5-bYjXCTVxHXzA,85034,0.0
2113,The Tamale Store,0,Mexican,0,4aF5GfnVkJPj9IwJ2yxPtQ,85022,6.571428571428571
2114,The Tav,0,Bar,2,gvOBAPUAhYrPn5bZlPmkmg,85027,0.0
2115,The Turf Public House,0,Bar,2,PbTh7aX0_yyaXFOXAlhI4A,85004,16.0
2116,The Vault Cafe,0,Breakfast,3,nQlMWmJ-Zp3Zcpr4wZoVcw,85016,4.285714285714286
2117,The Velo,0,Bar,2,r0XYcXQ_uaF6fTY1m_73gQ,85004,7.142857142857143
2118,The Vig,0,Bar,2,flE7Sn2JGs0n3SAtaep6Zw,85018,15.285714285714286
